"customer_id","customer_type","state","zip","zip3","customer_sqft","first_purch","last_purch","cases","dollars","cab_franc","cab_sauvignon","malbec","merlot","red_blend","syrah","buyer"
34087,"bar","NJ",8512,85,3056,9,9,1,725,0,0,1,0,0,0,0
34088,"restaurant","MA",2343,23,2043,9,9,1,706,0,0,1,0,0,0,0
34089,"restaurant","NJ",8873,88,2665,9,9,1,725,0,0,0,1,0,0,0
34090,"restaurant","MD",21228,212,3349,9,5,2,1439,1,1,0,0,0,0,0
34091,"restaurant","NY",14218,142,2304,9,5,2,1473,0,1,0,1,0,0,0
34092,"restaurant","PA",15237,152,2218,9,9,1,706,1,0,0,0,0,0,0
34093,"restaurant","NY",10803,108,3740,9,9,1,733,0,0,0,0,1,0,0
34094,"restaurant","NY",11946,119,2596,9,9,1,721,1,0,0,0,0,0,0
34095,"restaurant","MA",2790,27,2641,9,3,2,1471,1,0,1,0,0,0,0
34096,"restaurant","VT",5201,52,3055,9,9,1,711,0,0,1,0,0,0,0
34097,"bar","NY",10970,109,3125,9,3,2,1448,0,1,0,0,1,0,0
34098,"bar","NJ",7920,79,3748,9,9,1,718,0,0,0,0,1,0,0
34099,"bar","NH",3894,38,3034,9,9,1,713,0,0,0,0,1,0,0
34100,"restaurant","NJ",7087,70,3018,9,9,1,722,0,0,0,0,1,0,0
34101,"bar","DC",20011,200,3055,9,9,1,712,0,1,0,0,0,0,0
34102,"bar","MD",20901,209,2690,9,3,2,1427,0,0,0,2,0,0,0
34103,"restaurant","NY",10553,105,3868,9,9,1,707,1,0,0,0,0,0,0
34104,"restaurant","NY",11201,112,3545,9,9,1,730,0,1,0,0,0,0,0
34105,"restaurant","MD",21035,210,2735,9,3,2,1423,1,0,0,0,0,1,0
34106,"restaurant","NY",14564,145,2997,9,9,1,723,0,0,0,0,1,0,0
34107,"restaurant","NY",11793,117,3769,9,3,1,711,0,0,0,1,0,0,0
34108,"restaurant","NY",14201,142,2625,9,9,1,737,1,0,0,0,0,0,0
34109,"restaurant","MD",21012,210,3325,9,9,1,716,0,0,0,0,1,0,0
34110,"restaurant","MD",21136,211,2666,9,9,1,709,0,0,0,1,0,0,0
34111,"restaurant","NY",11507,115,3279,9,9,1,729,0,1,0,0,0,0,0
34112,"bar","NY",12206,122,3178,9,9,1,711,0,0,1,0,0,0,0
34113,"restaurant","NY",11725,117,2911,9,9,1,724,1,0,0,0,0,0,0
34114,"restaurant","NY",12309,123,3539,9,9,1,709,0,0,0,1,0,0,0
34115,"bar","CT",6405,64,3606,9,5,2,1472,0,0,1,0,0,1,0
34116,"restaurant","MA",1843,18,2329,9,9,1,704,0,0,0,0,1,0,0
34117,"restaurant","PA",18969,189,3408,9,3,2,1429,0,1,1,0,0,0,0
34118,"restaurant","PA",17013,170,2892,9,9,1,709,1,0,0,0,0,0,0
34119,"bar","CT",6096,60,3622,9,9,1,716,0,0,1,0,0,0,0
34120,"restaurant","MA",1970,19,4153,9,7,2,1474,1,0,0,1,0,0,0
34121,"bar","DC",20011,200,3265,9,9,1,722,0,0,1,0,0,0,0
34122,"bar","MA",2402,24,2983,9,9,1,726,0,0,0,0,1,0,0
34123,"restaurant","PA",18042,180,3859,9,9,1,726,0,0,0,0,1,0,0
34124,"bar","NY",11218,112,3074,9,9,1,719,0,0,1,0,0,0,0
34125,"restaurant","MA",2125,21,3315,9,9,1,702,0,1,0,0,0,0,0
34126,"bar","PA",19063,190,2754,9,1,2,1471,0,1,0,1,0,0,0
34127,"restaurant","NJ",8550,85,2421,9,9,1,721,0,0,0,1,0,0,0
34128,"restaurant","PA",19154,191,2840,9,9,1,729,0,0,0,1,0,0,0
34129,"restaurant","MA",1085,10,3089,9,9,1,713,0,0,0,0,1,0,0
34130,"bar","NY",11210,112,2911,9,9,1,725,0,0,1,0,0,0,0
34131,"restaurant","NY",11362,113,3049,9,9,1,724,0,0,0,1,0,0,0
34132,"restaurant","NY",10452,104,2353,9,9,1,734,0,1,0,0,0,0,0
34133,"restaurant","CT",6751,67,2472,9,9,1,722,0,0,0,0,1,0,0
34134,"restaurant","MD",21212,212,3801,9,3,2,1487,0,0,0,0,2,0,0
34135,"bar","NJ",7840,78,2903,9,9,1,715,0,0,1,0,0,0,0
34136,"restaurant","MD",21207,212,3084,9,9,1,717,0,0,0,0,1,0,0
34137,"bar","NJ",8609,86,2611,9,3,2,1454,0,0,0,0,1,1,0
34138,"restaurant","MA",1504,15,3044,9,9,1,730,0,0,0,0,0,1,0
34139,"restaurant","CT",6770,67,2995,9,1,2,1464,1,0,0,0,0,1,0
34140,"restaurant","NY",11001,110,2891,9,9,1,710,0,0,0,0,1,0,0
34141,"bar","DC",20037,200,2959,9,1,2,1443,0,0,0,2,0,0,0
34142,"restaurant","NJ",7424,74,3002,9,9,1,724,0,0,0,0,0,1,0
34143,"bar","NY",11791,117,1564,9,9,1,710,0,0,1,0,0,0,0
34144,"restaurant","MD",20816,208,2701,9,9,1,724,0,0,0,0,1,0,0
34145,"restaurant","NJ",8822,88,2547,9,9,1,727,0,0,0,0,1,0,0
34146,"restaurant","NY",11803,118,2696,9,9,1,711,0,1,0,0,0,0,0
34147,"bar","MA",2146,21,3407,9,9,1,722,0,0,0,0,1,0,0
34148,"bar","MA",2189,21,2571,9,9,1,710,0,0,0,0,1,0,0
34149,"restaurant","NJ",7052,70,3108,9,9,1,723,1,0,0,0,0,0,0
34150,"restaurant","NJ",8243,82,3494,9,1,2,1422,0,1,1,0,0,0,0
34151,"restaurant","PA",19004,190,2146,9,9,1,717,0,1,0,0,0,0,0
34152,"restaurant","MA",1536,15,2790,9,9,1,703,0,0,1,0,0,0,0
34153,"restaurant","NY",10530,105,1712,9,7,2,1462,1,1,0,0,0,0,0
34154,"restaurant","NY",10901,109,3204,9,7,1,725,0,0,0,0,1,0,0
34155,"bar","NY",14219,142,2924,9,9,1,726,0,0,1,0,0,0,0
34156,"restaurant","NJ",8554,85,4784,9,9,1,725,0,1,0,0,0,0,0
34157,"bar","NY",10314,103,3329,9,9,1,712,0,1,0,0,0,0,0
34158,"restaurant","NJ",7083,70,2287,9,9,1,721,0,0,0,0,1,0,0
34159,"restaurant","NJ",7044,70,2387,9,5,1,721,0,0,0,0,1,0,0
34160,"restaurant","NY",11702,117,3146,9,1,2,1418,0,0,0,1,0,1,0
34161,"restaurant","PA",17701,177,2557,9,9,1,720,0,1,0,0,0,0,0
34162,"restaurant","MD",21136,211,2555,9,1,1,704,0,1,0,0,0,0,0
34163,"bar","MD",21210,212,2601,9,9,1,719,0,0,0,0,1,0,0
34164,"restaurant","PA",17545,175,2957,9,9,1,721,0,0,0,1,0,0,0
34165,"restaurant","PA",15857,158,3276,9,7,1,726,1,0,0,0,0,0,0
34166,"restaurant","NJ",8901,89,2760,9,3,1,725,0,0,0,0,1,0,0
34167,"restaurant","PA",15037,150,4242,9,9,1,751,1,0,0,0,0,0,0
34168,"restaurant","NY",11561,115,2249,9,9,1,721,0,0,1,0,0,0,0
34169,"restaurant","MD",21234,212,2427,9,9,1,723,0,0,0,1,0,0,0
34170,"restaurant","MA",2132,21,3090,9,5,1,703,0,0,0,1,0,0,0
34171,"bar","MA",2370,23,3578,9,9,1,723,0,0,1,0,0,0,0
34172,"bar","NY",11704,117,2877,9,3,1,738,0,1,0,0,0,0,0
34173,"restaurant","NY",11415,114,3199,9,9,1,725,0,0,0,0,1,0,0
34174,"restaurant","VA",20164,201,3953,9,7,2,1434,0,0,0,2,0,0,0
34175,"restaurant","MD",20853,208,3602,9,9,1,728,0,0,0,0,0,1,0
34176,"restaurant","PA",17602,176,3692,9,3,1,738,0,1,0,0,0,0,0
34177,"restaurant","NY",10950,109,2284,9,9,1,714,0,0,0,0,0,1,0
34178,"restaurant","NJ",7023,70,2921,9,5,1,713,1,0,0,0,0,0,0
34179,"restaurant","CT",6810,68,2700,9,9,1,710,0,0,0,1,0,0,0
34180,"bar","MA",1904,19,2379,9,5,1,717,0,0,1,0,0,0,0
34181,"restaurant","NY",11572,115,3475,9,9,1,723,0,0,0,1,0,0,0
34182,"restaurant","PA",19406,194,2688,9,9,1,708,0,0,1,0,0,0,0
34183,"restaurant","MD",21237,212,2789,9,9,1,716,0,0,0,0,1,0,0
34184,"restaurant","NY",11427,114,3151,9,1,1,708,0,0,1,0,0,0,0
34185,"bar","NY",11590,115,3150,9,9,1,720,0,0,0,0,0,1,0
34186,"restaurant","NY",11226,112,3116,9,9,1,716,0,0,0,0,1,0,0
34187,"restaurant","NY",11747,117,3452,9,3,1,712,0,0,0,1,0,0,0
34188,"restaurant","MD",20740,207,2574,9,9,1,695,0,0,0,0,0,1,0
34189,"restaurant","MD",21228,212,3814,9,9,1,710,0,1,0,0,0,0,0
34190,"restaurant","NY",10471,104,3086,9,9,1,708,0,0,0,1,0,0,0
34191,"restaurant","PA",16124,161,2771,9,9,1,700,1,0,0,0,0,0,0
34192,"restaurant","PA",19148,191,3121,9,9,1,715,1,0,0,0,0,0,0
34193,"restaurant","PA",16602,166,2788,9,9,1,727,0,0,0,1,0,0,0
34194,"restaurant","PA",15690,156,2697,9,1,2,1409,1,0,0,1,0,0,0
34195,"restaurant","NJ",8003,80,3713,9,3,2,1430,0,1,0,1,0,0,0
34196,"restaurant","MD",21206,212,3604,9,3,2,1414,1,0,0,1,0,0,0
34197,"restaurant","NY",11231,112,3848,9,9,1,703,0,1,0,0,0,0,0
34198,"restaurant","NY",11360,113,3813,9,7,1,720,1,0,0,0,0,0,0
34199,"restaurant","NJ",7727,77,2732,9,3,1,730,0,0,0,0,1,0,0
34200,"restaurant","MA",2324,23,2343,9,9,1,704,0,0,0,0,1,0,0
34201,"bar","NJ",7960,79,3387,9,3,2,1444,1,1,0,0,0,0,0
34202,"restaurant","MD",21037,210,3125,9,5,1,714,0,1,0,0,0,0,0
34203,"restaurant","ME",4005,40,1939,9,5,2,1456,0,0,0,2,0,0,0
34204,"bar","PA",18103,181,4386,9,3,2,1466,0,1,0,1,0,0,0
34205,"restaurant","MD",20814,208,2248,9,9,1,732,0,1,0,0,0,0,0
34206,"restaurant","NJ",8722,87,3754,9,9,1,735,0,0,0,0,1,0,0
34207,"restaurant","NY",12901,129,2853,9,9,1,724,0,0,0,1,0,0,0
34208,"restaurant","NJ",7730,77,2916,9,1,1,725,0,0,1,0,0,0,0
34209,"bar","CT",6606,66,2758,9,3,2,1452,0,0,1,0,1,0,0
34210,"restaurant","NY",14722,147,2785,9,9,1,715,0,0,0,1,0,0,0
34211,"restaurant","NJ",7675,76,3115,9,9,1,718,0,0,0,0,1,0,0
34212,"restaurant","NJ",8050,80,2657,9,3,1,723,0,0,0,1,0,0,0
34213,"bar","CT",6515,65,2852,9,5,2,1455,1,0,0,1,0,0,0
34214,"restaurant","NJ",7621,76,3627,9,9,1,712,1,0,0,0,0,0,0
34215,"bar","NY",12401,124,3080,9,9,1,732,0,0,0,0,1,0,0
34216,"restaurant","NJ",7075,70,3395,9,9,1,708,0,0,0,0,1,0,0
34217,"restaurant","PA",19152,191,3970,9,9,1,713,0,0,1,0,0,0,0
34218,"bar","NY",11793,117,2223,9,9,1,729,0,0,0,0,1,0,0
34219,"bar","NY",10462,104,3159,9,3,1,709,0,0,0,1,0,0,0
34220,"restaurant","NY",11355,113,2408,9,3,2,1402,0,0,0,0,1,1,0
34221,"restaurant","NY",10128,101,2242,9,9,1,717,0,0,0,1,0,0,0
34222,"restaurant","PA",15428,154,2513,9,3,1,739,1,0,0,0,0,0,0
34223,"restaurant","NJ",7603,76,2589,9,9,1,716,0,0,0,1,0,0,0
34224,"restaurant","MA",2154,21,3006,9,9,1,707,0,0,1,0,0,0,0
34225,"restaurant","PA",17212,172,2477,9,9,1,718,0,0,1,0,0,0,0
34226,"restaurant","CT",6033,60,2635,9,9,1,717,0,0,0,1,0,0,0
34227,"restaurant","PA",19121,191,2808,9,9,1,729,1,0,0,0,0,0,0
34228,"restaurant","NJ",8733,87,3006,9,9,1,724,0,0,0,0,1,0,0
34229,"bar","NY",11727,117,4085,9,9,1,723,0,0,0,0,1,0,0
34230,"restaurant","PA",19006,190,3402,9,9,1,711,0,0,0,0,1,0,0
34231,"restaurant","NY",11701,117,2595,9,9,1,730,0,0,1,0,0,0,0
34232,"restaurant","PA",19154,191,3068,9,9,1,728,0,0,0,1,0,0,0
34233,"bar","NY",14456,144,2242,9,9,1,729,0,0,0,0,1,0,0
34234,"restaurant","NY",11783,117,2618,9,5,2,1441,0,1,1,0,0,0,0
34235,"restaurant","NY",11725,117,4069,9,9,1,716,0,0,0,1,0,0,0
34236,"bar","NY",14086,140,2181,9,9,1,715,0,0,0,0,1,0,0
34237,"restaurant","MA",1701,17,2945,9,9,1,724,0,0,0,1,0,0,0
34238,"restaurant","NJ",8014,80,2301,9,1,1,719,0,0,0,0,1,0,0
34239,"restaurant","MD",20733,207,1858,9,5,1,726,0,1,0,0,0,0,0
34240,"bar","NY",10956,109,3139,9,7,2,1433,1,0,0,0,0,1,0
34241,"restaurant","NY",13212,132,1632,9,1,3,2203,1,0,1,0,1,0,0
34242,"restaurant","NY",11436,114,2879,9,9,1,724,0,0,0,1,0,0,0
34243,"restaurant","NJ",7052,70,5544,9,9,1,699,0,0,0,1,0,0,0
34244,"restaurant","DC",20009,200,2082,9,9,1,730,0,0,0,0,1,0,0
34245,"restaurant","NY",10977,109,2517,9,9,1,716,0,1,0,0,0,0,0
34246,"restaurant","PA",15223,152,3299,9,1,1,738,0,1,0,0,0,0,0
34247,"restaurant","PA",18102,181,4597,9,9,1,713,0,1,0,0,0,0,0
34248,"bar","NJ",7083,70,2977,9,9,1,730,0,1,0,0,0,0,0
34249,"bar","NY",12020,120,3308,9,1,2,1440,0,1,0,1,0,0,0
34250,"restaurant","MA",2038,20,4197,9,9,1,725,0,0,0,0,1,0,0
34251,"restaurant","MA",2120,21,3287,9,1,1,726,0,0,0,0,0,1,0
34252,"restaurant","NJ",7621,76,2942,9,5,2,1437,0,0,0,0,0,2,0
34253,"bar","NY",10021,100,2851,9,1,1,732,0,0,0,1,0,0,0
34254,"restaurant","NY",14228,142,3066,9,9,1,720,0,0,0,1,0,0,0
34255,"restaurant","NJ",8721,87,1763,9,9,1,736,0,0,0,0,1,0,0
34256,"bar","NY",14086,140,2622,9,9,1,716,0,1,0,0,0,0,0
34257,"bar","CT",6460,64,3399,9,9,1,704,0,0,0,0,1,0,0
34258,"restaurant","NY",10028,100,2079,9,5,2,1445,0,0,1,1,0,0,0
34259,"restaurant","NY",10010,100,2119,9,9,1,727,0,0,0,1,0,0,0
34260,"restaurant","NY",10965,109,2791,9,9,1,715,0,0,0,1,0,0,0
34261,"restaurant","NY",11375,113,2723,9,9,1,732,0,0,0,0,1,0,0
34262,"restaurant","NJ",8648,86,2560,9,9,1,726,0,0,1,0,0,0,0
34263,"bar","PA",19436,194,3039,9,9,1,725,0,1,0,0,0,0,0
34264,"restaurant","MD",20732,207,3809,9,9,1,725,0,0,1,0,0,0,0
34265,"restaurant","NY",11719,117,2567,9,9,1,723,0,0,0,1,0,0,0
34266,"restaurant","NJ",8724,87,3286,9,9,1,721,0,0,0,1,0,0,0
34267,"restaurant","NY",10956,109,3172,9,9,1,722,0,0,0,1,0,0,0
34268,"restaurant","NY",11751,117,4013,9,1,2,1416,0,0,0,2,0,0,0
34269,"restaurant","NY",12451,124,2600,9,9,1,720,0,0,1,0,0,0,0
34270,"bar","NJ",7924,79,3434,9,7,1,734,0,0,0,0,1,0,0
34271,"restaurant","NY",11776,117,1715,9,5,2,1435,0,1,0,1,0,0,0
34272,"restaurant","PA",17543,175,2560,9,9,1,720,1,0,0,0,0,0,0
34273,"restaurant","NJ",7065,70,2406,9,9,1,704,0,0,0,0,1,0,0
34274,"bar","NJ",7106,71,2675,9,5,1,704,0,0,0,0,0,1,0
34275,"restaurant","DC",20007,200,2584,9,9,1,726,0,0,0,0,1,0,0
34276,"restaurant","PA",16150,161,3349,9,9,1,725,0,0,0,0,0,1,0
34277,"restaurant","NY",10304,103,2934,9,9,1,716,0,0,0,0,1,0,0
34278,"bar","CT",6612,66,3168,9,9,1,717,0,0,1,0,0,0,0
34279,"restaurant","PA",17011,170,4194,9,9,1,718,1,0,0,0,0,0,0
34280,"restaurant","CT",6611,66,3362,9,9,1,727,0,0,0,0,1,0,0
34281,"bar","NY",11746,117,3715,9,7,2,1442,0,0,0,2,0,0,0
34282,"restaurant","MD",21084,210,3437,9,3,1,731,0,0,1,0,0,0,0
34283,"restaurant","NY",11776,117,2513,9,3,1,725,0,0,0,1,0,0,0
34284,"bar","PA",19020,190,4839,9,9,1,739,0,0,0,0,1,0,0
34285,"bar","NJ",8004,80,3981,9,9,1,733,0,0,0,0,1,0,0
34286,"restaurant","NY",11572,115,3005,9,9,1,710,0,0,1,0,0,0,0
34287,"bar","PA",17011,170,2826,9,9,1,717,1,0,0,0,0,0,0
34288,"restaurant","NY",11030,110,2714,9,9,1,731,0,0,0,1,0,0,0
34289,"restaurant","PA",18104,181,4415,9,9,1,718,0,0,1,0,0,0,0
34290,"restaurant","DC",20024,200,3089,9,9,1,711,0,0,0,0,1,0,0
34291,"bar","NY",10306,103,3172,9,9,1,717,0,0,1,0,0,0,0
34292,"restaurant","NJ",7013,70,2904,9,9,1,716,1,0,0,0,0,0,0
34293,"bar","MD",21014,210,4652,9,9,1,700,0,1,0,0,0,0,0
34294,"restaurant","NY",11753,117,2692,9,7,2,1440,0,0,1,1,0,0,0
34295,"restaurant","MA",1915,19,2168,9,9,1,729,0,0,0,0,1,0,0
34296,"restaurant","NY",11554,115,2461,9,9,1,743,1,0,0,0,0,0,0
34297,"restaurant","NY",12414,124,3928,9,9,1,711,0,0,0,0,1,0,0
34298,"restaurant","NJ",8232,82,2564,9,1,2,1428,0,0,1,0,1,0,0
34299,"restaurant","NY",10306,103,3016,9,9,1,723,0,0,0,0,1,0,0
34300,"restaurant","MA",2184,21,2149,9,9,1,719,0,0,0,1,0,0,0
34301,"restaurant","PA",15217,152,2675,9,9,1,715,0,0,0,0,1,0,0
34302,"bar","NJ",7410,74,2398,9,1,1,717,0,0,0,1,0,0,0
34303,"restaurant","CT",6066,60,3906,9,3,1,714,0,0,0,0,1,0,0
34304,"restaurant","NJ",8809,88,3362,9,9,1,721,0,0,0,1,0,0,0
34305,"restaurant","NJ",7016,70,2366,9,9,1,727,1,0,0,0,0,0,0
34306,"restaurant","PA",19087,190,2981,9,9,1,731,0,0,1,0,0,0,0
34307,"restaurant","MD",21117,211,2929,9,3,2,1478,0,0,1,1,0,0,0
34308,"restaurant","NJ",8034,80,2651,9,7,1,724,0,0,0,0,1,0,0
34309,"restaurant","NY",10603,106,2913,9,9,1,732,0,0,0,0,0,1,0
34310,"restaurant","NY",10463,104,4983,9,9,1,722,0,0,0,0,1,0,0
34311,"restaurant","NJ",8232,82,2884,9,9,1,732,0,0,0,0,1,0,0
34312,"bar","NY",10314,103,2321,9,9,1,727,0,1,0,0,0,0,0
34313,"restaurant","NY",14228,142,4029,9,9,1,715,0,0,0,0,1,0,0
34314,"restaurant","NJ",7632,76,2387,9,1,2,1393,0,0,1,1,0,0,0
34315,"restaurant","PA",18947,189,3667,9,3,1,725,0,1,0,0,0,0,0
34316,"restaurant","NJ",7836,78,2655,9,5,1,716,0,0,0,1,0,0,0
34317,"bar","NY",10598,105,4510,9,1,3,2185,1,0,0,1,1,0,0
34318,"bar","NJ",7003,70,3617,9,9,1,720,0,0,1,0,0,0,0
34319,"restaurant","NJ",8889,88,3699,9,9,1,726,0,1,0,0,0,0,0
34320,"bar","NY",10023,100,2405,9,9,1,722,0,0,0,0,0,1,0
34321,"restaurant","NY",11791,117,3017,9,9,1,720,0,0,0,1,0,0,0
34322,"restaurant","NY",10977,109,3413,9,9,1,729,0,1,0,0,0,0,0
34323,"bar","NY",10308,103,2881,9,5,1,726,0,0,0,0,0,1,0
34324,"bar","PA",19131,191,2859,9,9,1,722,0,1,0,0,0,0,0
34325,"restaurant","PA",19610,196,2662,9,9,1,726,0,0,0,1,0,0,0
34326,"restaurant","NY",11234,112,3739,9,3,1,718,1,0,0,0,0,0,0
34327,"restaurant","PA",19087,190,2511,9,9,1,718,0,0,0,1,0,0,0
34328,"restaurant","MD",20772,207,2741,9,9,1,724,0,0,0,0,1,0,0
34329,"restaurant","MA",2641,26,3163,9,5,1,723,0,0,1,0,0,0,0
34330,"bar","MD",20616,206,2810,9,9,1,715,0,1,0,0,0,0,0
34331,"restaurant","MA",2370,23,2698,9,9,1,719,0,0,0,0,1,0,0
34332,"restaurant","MD",21093,210,2778,9,9,1,720,1,0,0,0,0,0,0
34333,"restaurant","MA",2184,21,2864,9,9,1,720,0,0,0,0,1,0,0
34334,"restaurant","PA",19355,193,2880,9,5,2,1452,0,0,1,1,0,0,0
34335,"restaurant","NY",11779,117,3679,9,9,1,728,0,0,0,0,1,0,0
34336,"bar","CT",6095,60,3732,9,9,1,732,0,0,0,0,1,0,0
34337,"bar","NY",10021,100,2261,9,5,2,1428,0,0,1,1,0,0,0
34338,"restaurant","NJ",7030,70,2554,9,9,1,728,0,1,0,0,0,0,0
34339,"restaurant","NY",10543,105,3110,9,1,2,1475,1,0,1,0,0,0,0
34340,"restaurant","NY",11364,113,3203,9,5,2,1442,0,0,1,1,0,0,0
34341,"restaurant","NY",11566,115,3590,9,9,1,720,0,0,0,1,0,0,0
34342,"restaurant","MA",1915,19,4051,9,5,1,722,0,1,0,0,0,0,0
34343,"restaurant","NJ",7405,74,3226,9,5,1,718,0,0,0,1,0,0,0
34344,"restaurant","NY",12203,122,3063,9,9,1,710,0,1,0,0,0,0,0
34345,"restaurant","PA",19018,190,3510,9,7,2,1436,1,0,0,0,0,1,0
34346,"restaurant","NY",14059,140,2777,9,9,1,719,0,0,1,0,0,0,0
34347,"restaurant","PA",18966,189,3309,9,9,1,743,0,0,0,0,1,0,0
34348,"restaurant","MA",2054,20,3269,9,7,1,709,0,0,0,0,0,1,0
34349,"bar","NH",3253,32,3988,9,7,1,712,0,0,0,1,0,0,0
34350,"restaurant","PA",19149,191,3218,9,7,2,1394,0,0,0,1,0,1,0
34351,"restaurant","NJ",8807,88,3526,9,5,2,1450,0,1,0,0,0,1,0
34352,"restaurant","MD",21012,210,2985,9,3,2,1435,0,0,0,0,0,2,0
34353,"restaurant","NJ",7762,77,3205,9,5,2,1394,1,0,0,0,1,0,0
34354,"restaurant","MD",21012,210,3097,9,3,1,730,0,0,0,1,0,0,0
34355,"restaurant","NY",11356,113,2791,9,1,2,1437,0,0,0,0,0,2,0
34356,"restaurant","NJ",7470,74,2425,9,1,4,2807,0,1,0,2,0,1,0
34357,"restaurant","MD",21050,210,2574,9,9,1,720,0,0,1,0,0,0,0
34358,"restaurant","PA",15864,158,3012,9,3,2,1407,0,0,0,0,1,1,0
34359,"restaurant","NY",11106,111,4186,9,9,1,725,0,0,1,0,0,0,0
34360,"bar","NJ",8003,80,1970,9,3,2,1425,0,1,0,0,1,0,0
34361,"bar","NY",11783,117,2839,9,9,1,727,0,1,0,0,0,0,0
34362,"restaurant","NY",10472,104,2782,9,9,1,714,0,0,0,1,0,0,0
34363,"bar","NY",12603,126,3460,9,9,1,713,0,1,0,0,0,0,0
34364,"restaurant","NY",10024,100,2801,9,9,1,715,1,0,0,0,0,0,0
34365,"bar","NY",11557,115,2166,9,9,1,719,1,0,0,0,0,0,0
34366,"restaurant","NH",3811,38,4074,9,9,1,708,0,0,1,0,0,0,0
34367,"restaurant","NY",11435,114,3058,9,1,1,717,0,0,0,1,0,0,0
34368,"restaurant","MA",1821,18,3035,9,9,1,716,0,0,0,0,1,0,0
34369,"bar","MA",2367,23,3388,9,3,2,1446,0,1,0,1,0,0,0
34370,"restaurant","NY",11791,117,2985,9,1,3,2191,1,0,0,1,0,1,0
34371,"bar","MD",21042,210,4543,9,9,1,717,0,0,1,0,0,0,0
34372,"restaurant","NJ",7046,70,4495,9,3,1,729,0,0,0,1,0,0,0
34373,"restaurant","PA",15601,156,2326,9,9,1,723,0,0,0,1,0,0,0
34374,"bar","PA",19115,191,3334,9,7,2,1393,1,0,0,0,1,0,0
34375,"restaurant","NJ",8003,80,3919,9,9,1,716,0,0,0,0,1,0,0
34376,"restaurant","MA",1890,18,3271,9,5,1,729,0,0,0,0,1,0,0
34377,"restaurant","MA",1001,10,2691,9,9,1,721,0,0,0,0,1,0,0
34378,"restaurant","PA",18042,180,3884,9,1,2,1434,0,1,1,0,0,0,0
34379,"restaurant","NY",11201,112,2701,9,9,1,721,0,0,1,0,0,0,0
34380,"restaurant","ME",4354,43,3481,9,9,1,730,0,0,0,0,1,0,0
34381,"restaurant","CT",6801,68,3084,9,9,1,714,0,0,0,1,0,0,0
34382,"restaurant","NY",11694,116,2686,9,9,1,734,0,0,0,1,0,0,0
34383,"restaurant","NJ",8873,88,2769,9,9,1,714,0,0,0,1,0,0,0
34384,"restaurant","NY",11411,114,2853,9,9,1,717,0,1,0,0,0,0,0
34385,"restaurant","PA",19072,190,3335,9,1,1,713,0,1,0,0,0,0,0
34386,"restaurant","PA",19120,191,2659,9,9,1,711,0,0,0,1,0,0,0
34387,"restaurant","PA",19030,190,3205,9,9,1,717,0,0,0,1,0,0,0
34388,"bar","ME",4102,41,2590,9,9,1,731,0,0,0,0,1,0,0
34389,"restaurant","NY",11727,117,3753,9,5,2,1441,0,0,0,1,1,0,0
34390,"bar","MA",2151,21,2966,9,9,1,716,0,0,0,0,1,0,0
34391,"bar","MD",21158,211,2304,9,5,2,1440,0,1,0,1,0,0,0
34392,"restaurant","PA",19040,190,3138,9,7,1,718,1,0,0,0,0,0,0
34393,"restaurant","NY",11939,119,3527,9,5,1,708,0,0,0,0,1,0,0
34394,"restaurant","NY",11363,113,2704,9,9,1,713,0,0,0,0,0,1,0
34395,"restaurant","NJ",8540,85,3293,9,9,1,722,0,0,0,0,1,0,0
34396,"restaurant","NJ",7032,70,3037,9,1,2,1450,0,0,0,1,1,0,0
34397,"restaurant","MA",2738,27,3158,9,9,1,725,0,0,0,1,0,0,0
34398,"restaurant","NY",11203,112,3702,9,1,2,1434,0,1,1,0,0,0,0
34399,"restaurant","VT",5250,52,3403,9,5,2,1468,0,0,0,1,1,0,0
34400,"bar","NY",10598,105,3924,9,1,3,2141,1,0,0,1,1,0,0
34401,"bar","NY",11238,112,3013,9,5,1,722,1,0,0,0,0,0,0
34402,"restaurant","PA",19154,191,3238,9,5,1,703,1,0,0,0,0,0,0
34403,"restaurant","MD",20895,208,2239,9,9,1,699,0,0,0,0,1,0,0
34404,"restaurant","NJ",7481,74,3992,9,9,1,728,0,1,0,0,0,0,0
34405,"restaurant","ME",4947,49,1989,9,9,1,705,0,0,0,0,1,0,0
34406,"restaurant","NJ",7104,71,3360,9,9,1,732,0,0,0,0,1,0,0
34407,"restaurant","NJ",8088,80,2831,9,9,1,723,0,0,1,0,0,0,0
34408,"bar","NY",10607,106,3321,9,9,1,730,0,0,1,0,0,0,0
34409,"restaurant","MA",1950,19,2256,9,9,1,719,0,0,1,0,0,0,0
34410,"restaurant","MA",1970,19,2486,9,9,1,725,0,1,0,0,0,0,0
34411,"restaurant","VT",5059,50,2831,9,5,2,1439,0,0,1,1,0,0,0
34412,"restaurant","NJ",7042,70,2842,9,9,1,701,0,0,0,1,0,0,0
34413,"restaurant","NY",12019,120,3117,9,9,1,731,0,1,0,0,0,0,0
34414,"restaurant","PA",15236,152,3907,9,9,1,728,0,1,0,0,0,0,0
34415,"restaurant","NJ",7823,78,3309,9,3,2,1401,1,0,1,0,0,0,0
34416,"restaurant","NY",11235,112,2747,9,5,2,1414,0,1,0,1,0,0,0
34417,"bar","NJ",8755,87,2775,9,3,1,716,0,0,0,0,0,1,0
