"user_id","rec","freq","mon","used_offer","ride_fare","app_type","main_city","age","num_cities_used","rfm_seq","rfm_ind"
31257,19,70,2063.81,1,13.58,"iPhone","Indianapolis",35,7,311,311
31258,12,15,358.32,0,0,"iPhone","Chicago",35,4,254,255
31259,12,40,527.13,1,36.78,"Android","Indianapolis",27,3,234,234
31260,40,30,533.59,0,0,"Android","Chicago",22,3,544,544
31261,25,98,1706.15,1,23.24,"Android","Chicago",48,2,412,411
31262,45,57,1525.17,0,0,"iPhone","Milwaukee",31,4,512,511
31263,27,30,403.12,0,0,"iPhone","Indianapolis",32,6,444,445
31264,18,25,496.3,0,0,"iPhone","Milwaukee",19,6,352,354
31265,20,39,460.51,0,0,"Android","Minneapolis",40,4,335,334
31266,8,27,495.08,0,0,"iPhone","Chicago",49,2,153,154
31267,49,47,1217.32,0,0,"iPhone","Milwaukee",29,4,522,521
31268,36,66,1199.31,0,0,"iPhone","Indianapolis",30,3,413,411
31269,15,19,542.18,0,0,"iPhone","Milwaukee",31,7,252,254
31270,11,63,1886.63,1,33.78,"Android","Milwaukee",52,6,211,211
31271,15,44,1073.99,0,0,"iPhone","Minneapolis",31,9,231,232
31272,15,69,656.24,0,0,"Android","Chicago",28,2,215,213
31273,17,24,333.37,0,0,"Android","Chicago",47,4,354,355
31274,51,24,678.92,0,0,"iPhone","Chicago",33,3,551,553
31275,8,58,1140.69,0,0,"Android","Chicago",46,2,114,112
31276,40,60,538.68,0,0,"Android","Milwaukee",30,6,515,514
31277,13,71,1540.59,0,0,"Android","Chicago",39,6,212,211
31278,35,28,780.86,0,0,"iPhone","Minneapolis",33,9,451,453
31279,23,27,493.36,0,0,"Android","Milwaukee",53,7,353,354
31280,22,31,643.09,0,0,"iPhone","Indianapolis",43,6,343,343
31281,51,32,622.11,0,0,"iPhone","Chicago",44,6,543,544
31282,4,67,1229.98,1,17.85,"iPhone","Milwaukee",31,2,113,111
31283,11,35,816.65,0,0,"iPhone","Milwaukee",28,7,242,243
31284,13,49,838.91,0,0,"Android","Chicago",28,6,224,223
31285,47,34,845.74,0,0,"iPhone","Minneapolis",64,3,541,543
31286,61,31,923.53,0,0,"iPhone","Minneapolis",38,3,541,542
31287,51,28,414.89,0,0,"iPhone","Milwaukee",32,5,544,555
31288,79,20,510.41,0,0,"iPhone","Milwaukee",44,3,552,554
31289,18,32,734.64,0,0,"Android","Chicago",22,3,342,343
31290,94,74,1706.54,1,8.76,"iPhone","Minneapolis",25,6,512,511
31291,18,26,523.78,0,0,"iPhone","Milwaukee",33,3,352,354
31292,14,34,775.33,0,0,"Android","Chicago",24,2,242,243
31293,27,47,961.05,0,0,"iPhone","Indianapolis",29,4,423,422
31294,17,32,521.29,0,0,"iPhone","Minneapolis",46,1,344,344
31295,20,32,562.87,0,0,"iPhone","Chicago",32,4,343,344
31296,20,39,414.67,0,0,"Android","Milwaukee",40,6,335,335
31297,38,24,556.96,0,0,"Android","Milwaukee",37,4,452,454
31298,21,42,1257.22,0,0,"iPhone","Chicago",49,2,331,331
31299,34,37,646.49,0,0,"iPhone","Chicago",27,1,434,433
31300,41,21,366.83,0,0,"iPhone","Milwaukee",32,4,553,555
31301,10,38,984.65,0,0,"iPhone","Chicago",26,5,132,132
31302,18,38,1017.78,0,0,"iPhone","Indianapolis",39,5,332,332
31303,7,57,1498.47,0,0,"iPhone","Milwaukee",33,2,121,111
31304,21,57,1021.63,0,0,"iPhone","Minneapolis",22,2,314,312
31305,22,66,846.28,1,7.78,"Android","Indianapolis",21,5,315,313
31306,24,31,529.11,0,0,"iPhone","Milwaukee",30,5,344,344
31307,19,24,554.16,0,0,"Android","Chicago",22,3,352,354
31308,21,32,785.89,0,0,"iPhone","Indianapolis",45,3,342,343
31309,19,78,1612.61,1,17.52,"iPhone","Minneapolis",40,2,312,311
31310,29,41,334.2,0,0,"iPhone","Milwaukee",33,4,435,435
31311,26,23,612,0,0,"iPhone","Chicago",51,8,451,454
31312,22,34,737.38,0,0,"iPhone","Indianapolis",26,5,342,343
31313,17,43,989.78,0,0,"Android","Chicago",51,5,332,332
31314,90,34,389.77,0,0,"iPhone","Chicago",28,2,545,545
31315,16,29,822.58,0,0,"iPhone","Milwaukee",30,2,242,243
31316,18,62,932.95,0,0,"iPhone","Chicago",42,3,314,312
31317,35,17,358.12,0,0,"Android","Milwaukee",41,3,454,455
31318,3,60,1138.14,0,0,"iPhone","Minneapolis",46,8,114,112
31319,34,48,491.99,0,0,"iPhone","Indianapolis",42,2,425,424
31320,67,27,693.07,0,0,"iPhone","Indianapolis",39,2,551,553
31321,5,38,864.48,0,0,"iPhone","Chicago",44,3,133,132
31322,18,32,270.53,0,0,"iPhone","Indianapolis",35,2,345,345
31323,63,36,916.73,0,0,"iPhone","Chicago",19,4,532,542
31324,31,45,821.58,0,0,"iPhone","Chicago",42,4,423,423
31325,16,32,466.1,0,0,"iPhone","Minneapolis",39,3,244,244
31326,34,33,316.1,0,0,"Android","Indianapolis",48,1,445,445
31327,38,68,679.8,0,0,"iPhone","Chicago",23,4,415,413
31328,26,51,1061.59,0,0,"iPhone","Minneapolis",38,4,422,422
31329,30,52,562,0,0,"iPhone","Chicago",32,4,425,424
31330,12,37,971.17,0,0,"iPhone","Chicago",31,2,232,232
31331,58,35,991.62,0,0,"Android","Chicago",20,3,541,542
31332,15,50,837.82,0,0,"iPhone","Minneapolis",32,4,224,223
31333,15,33,435.25,0,0,"iPhone","Minneapolis",35,3,244,245
31334,19,38,375.81,0,0,"Android","Milwaukee",48,7,335,335
31335,21,87,1816.68,0,0,"iPhone","Chicago",41,1,311,311
31336,10,35,285.42,0,0,"Android","Milwaukee",31,2,145,145
31337,62,53,910.85,0,0,"iPhone","Chicago",51,4,523,522
31338,40,43,807.61,0,0,"iPhone","Chicago",25,2,533,533
31339,17,59,1597.08,0,0,"Android","Chicago",24,6,312,311
31340,12,56,927.08,0,0,"iPhone","Minneapolis",40,3,223,222
31341,27,89,2142.19,1,18.57,"iPhone","Chicago",31,2,411,411
31342,7,28,552.57,0,0,"Android","Minneapolis",26,3,152,154
31343,34,44,512.16,0,0,"iPhone","Chicago",24,3,425,434
31344,26,60,981.93,0,0,"Android","Indianapolis",29,2,414,412
31345,10,26,779.45,0,0,"Android","Milwaukee",26,3,151,153
31346,35,38,304.36,0,0,"Android","Chicago",42,2,435,435
31347,6,34,297.85,0,0,"Android","Indianapolis",41,7,145,145
31348,13,50,1107.39,0,0,"Android","Milwaukee",25,2,222,222
31349,14,24,639.12,0,0,"iPhone","Milwaukee",26,6,251,254
31350,10,69,673.41,0,0,"iPhone","Milwaukee",44,4,115,113
31351,27,14,171.97,0,0,"Android","Minneapolis",30,1,455,455
31352,11,49,550.85,0,0,"iPhone","Milwaukee",20,9,225,224
31353,23,33,810.72,0,0,"iPhone","Indianapolis",28,5,342,343
31354,20,56,738.58,0,0,"iPhone","Chicago",31,4,324,323
31355,28,25,461.02,0,0,"iPhone","Chicago",47,5,453,454
31356,23,41,481.56,0,0,"iPhone","Chicago",40,3,335,334
31357,59,42,1196.11,0,0,"iPhone","Chicago",33,3,531,531
31358,16,71,915.62,1,17.04,"iPhone","Milwaukee",52,3,214,212
31359,6,37,758.38,0,0,"iPhone","Chicago",33,5,142,133
31360,23,41,716.13,0,0,"iPhone","Chicago",29,7,333,333
31361,40,26,438.14,0,0,"iPhone","Minneapolis",41,7,553,555
31362,29,57,1171.46,0,0,"Android","Chicago",33,4,413,411
31363,4,66,707.01,0,0,"Android","Chicago",28,8,115,113
31364,14,34,595.3,0,0,"iPhone","Minneapolis",30,2,243,244
31365,15,36,1043.3,0,0,"iPhone","Minneapolis",26,7,241,242
31366,23,49,1466.59,0,0,"iPhone","Milwaukee",33,3,321,321
31367,22,62,931.29,0,0,"iPhone","Chicago",25,6,314,312
31368,56,63,808.53,0,0,"Android","Indianapolis",30,3,515,513
31369,21,16,473.32,0,0,"iPhone","Minneapolis",38,5,353,354
31370,59,38,436.48,0,0,"iPhone","Chicago",35,3,535,535
31371,11,37,1078.95,0,0,"iPhone","Chicago",25,3,231,232
31372,4,46,540.88,0,0,"iPhone","Chicago",35,5,125,124
31373,75,26,463.96,0,0,"iPhone","Milwaukee",37,3,553,554
31374,25,44,416.41,0,0,"Android","Milwaukee",40,2,425,435
31375,20,32,564.14,0,0,"iPhone","Milwaukee",36,2,343,344
31376,21,50,440.05,0,0,"iPhone","Indianapolis",35,8,325,325
31377,29,40,356.91,0,0,"Android","Chicago",34,10,435,435
31378,42,57,1259.91,0,0,"Android","Indianapolis",52,2,513,511
31379,23,95,1764.84,1,22.71,"iPhone","Chicago",24,2,312,311
31380,7,18,232.48,0,0,"Android","Minneapolis",31,4,155,155
31381,17,47,606.65,0,0,"Android","Chicago",37,8,325,324
31382,66,66,1021.14,0,0,"Android","Milwaukee",26,3,514,512
31383,23,46,920.13,0,0,"Android","Milwaukee",19,2,323,322
31384,47,25,339.1,0,0,"iPhone","Milwaukee",35,8,554,555
31385,26,43,1217.29,0,0,"Android","Indianapolis",43,3,431,431
31386,24,43,464.88,0,0,"iPhone","Chicago",43,4,335,334
31387,17,31,568.26,0,0,"iPhone","Chicago",24,8,343,344
31388,15,76,1648.59,1,20.36,"Android","Milwaukee",36,7,212,211
31389,20,34,733.65,0,0,"iPhone","Indianapolis",35,2,342,343
31390,5,46,1177.2,0,0,"iPhone","Chicago",33,2,122,121
31391,10,58,1539.9,0,0,"Android","Chicago",21,6,112,111
31392,3,28,259.56,0,0,"iPhone","Chicago",21,2,155,155
31393,55,36,295.23,0,0,"iPhone","Milwaukee",38,2,535,545
31394,6,66,1552.31,0,0,"iPhone","Indianapolis",30,3,112,111
31395,31,40,730.01,0,0,"Android","Minneapolis",49,3,433,433
31396,16,37,1050.08,0,0,"Android","Minneapolis",53,3,231,232
31397,39,43,1060.97,0,0,"Android","Milwaukee",41,4,431,432
31398,39,45,1184.11,0,0,"iPhone","Chicago",31,1,422,421
31399,31,44,866.76,0,0,"iPhone","Minneapolis",25,7,423,432
31400,19,15,156.57,0,0,"Android","Chicago",25,3,355,355
31401,3,39,846.68,0,0,"Android","Chicago",33,1,133,133
31402,46,43,367.33,0,0,"Android","Chicago",42,6,535,535
31403,6,36,989.42,0,0,"iPhone","Milwaukee",40,7,141,142
31404,14,68,1621.04,0,0,"Android","Indianapolis",27,3,212,211
31405,8,35,513.19,0,0,"Android","Chicago",44,2,144,144
31406,6,64,827.8,0,0,"iPhone","Indianapolis",24,2,115,113
31407,67,35,772.26,0,0,"iPhone","Milwaukee",39,3,542,543
31408,38,42,680.35,0,0,"iPhone","Chicago",38,7,433,433
31409,45,50,571.41,0,0,"iPhone","Milwaukee",46,5,525,524
31410,54,60,481.82,0,0,"iPhone","Chicago",35,3,515,514
31411,21,45,855.64,0,0,"iPhone","Indianapolis",27,3,323,322
31412,11,30,868.7,0,0,"iPhone","Chicago",34,7,241,242
31413,26,39,905.21,0,0,"iPhone","Minneapolis",19,4,432,432
31414,66,35,411.24,0,0,"iPhone","Chicago",31,12,544,545
31415,11,33,764.38,0,0,"Android","Chicago",32,6,242,243
31416,46,41,454.02,0,0,"iPhone","Milwaukee",37,2,535,534
31417,36,27,520.11,0,0,"iPhone","Minneapolis",27,1,452,454
31418,22,46,1206.66,0,0,"Android","Milwaukee",67,5,322,321
31419,22,37,656.81,0,0,"Android","Chicago",30,6,334,333
31420,17,46,835.49,0,0,"iPhone","Chicago",42,7,323,323
31421,18,21,577.23,0,0,"iPhone","Indianapolis",37,2,352,354
31422,20,50,810.84,0,0,"iPhone","Milwaukee",30,2,324,323
31423,8,17,180.76,0,0,"iPhone","Minneapolis",41,4,155,155
31424,5,25,665.38,0,0,"iPhone","Indianapolis",33,3,151,153
31425,15,73,1190.68,0,0,"Android","Chicago",31,4,213,211
31426,15,48,1340.96,0,0,"iPhone","Chicago",40,4,221,221
31427,10,38,449.81,0,0,"iPhone","Minneapolis",44,11,135,135
31428,12,59,571.65,0,0,"iPhone","Chicago",29,2,215,214
31429,25,43,1220.41,0,0,"Android","Chicago",26,3,431,431
31430,25,31,397.85,0,0,"iPhone","Indianapolis",19,6,444,445
31431,21,22,280.18,0,0,"Android","Milwaukee",31,4,355,355
31432,10,30,646.22,0,0,"iPhone","Minneapolis",50,4,143,143
31433,8,50,1274.89,0,0,"Android","Chicago",28,1,122,121
31434,69,22,568.11,0,0,"iPhone","Indianapolis",39,7,552,554
31435,10,51,1041.98,0,0,"Android","Chicago",39,4,123,122
31436,12,55,1446,0,0,"Android","Indianapolis",30,4,221,221
31437,9,35,833.52,0,0,"iPhone","Chicago",47,3,142,143
31438,25,58,1715.1,1,40.01,"iPhone","Milwaukee",51,1,412,411
31439,12,47,970.52,0,0,"iPhone","Minneapolis",32,3,223,222
31440,9,58,984.96,0,0,"iPhone","Minneapolis",51,3,114,112
31441,12,29,862.65,0,0,"iPhone","Chicago",34,2,241,242
31442,20,43,1242.18,0,0,"iPhone","Indianapolis",45,4,331,331
31443,40,22,562.75,0,0,"Android","Chicago",34,1,552,554
31444,5,71,1421.81,0,0,"Android","Milwaukee",31,4,113,111
31445,31,40,328.04,0,0,"Android","Minneapolis",19,4,435,435
31446,82,47,735.85,0,0,"Android","Chicago",31,6,524,523
31447,14,31,485.14,0,0,"iPhone","Milwaukee",36,5,244,244
31448,8,45,1201.49,0,0,"iPhone","Milwaukee",38,2,131,121
31449,16,78,1377.78,1,34.24,"Android","Minneapolis",29,1,213,211
31450,21,47,1224.3,0,0,"iPhone","Chicago",33,3,322,321
31451,10,30,381.37,0,0,"Android","Milwaukee",33,1,145,145
31452,12,25,723.06,0,0,"Android","Milwaukee",47,7,251,253
31453,15,30,438.87,0,0,"iPhone","Milwaukee",33,4,244,245
31454,43,24,624.71,0,0,"iPhone","Milwaukee",30,2,551,554
31455,21,34,904.67,0,0,"iPhone","Minneapolis",40,6,341,342
31456,4,24,554.61,0,0,"iPhone","Milwaukee",36,4,152,154
31457,15,64,878.65,0,0,"Android","Minneapolis",45,4,214,212
31458,17,28,800.7,0,0,"iPhone","Minneapolis",29,2,351,353
31459,16,29,737.25,0,0,"iPhone","Minneapolis",40,6,242,243
31460,37,29,437.42,0,0,"iPhone","Indianapolis",40,11,444,445
31461,13,53,1129.39,1,24.33,"Android","Minneapolis",41,4,222,222
31462,17,46,1166.18,0,0,"Android","Minneapolis",34,6,322,321
31463,44,53,816.51,0,0,"Android","Chicago",32,4,524,523
31464,16,43,419.91,0,0,"iPhone","Minneapolis",21,5,235,235
31465,21,39,726.31,0,0,"iPhone","Chicago",26,2,333,333
31466,31,29,505.85,0,0,"iPhone","Indianapolis",40,5,444,444
31467,16,39,752.24,0,0,"Android","Milwaukee",38,2,233,233
31468,27,64,1008.5,1,7.87,"Android","Indianapolis",54,2,414,412
31469,19,36,422.29,0,0,"iPhone","Milwaukee",31,2,344,345
31470,11,28,571.7,0,0,"iPhone","Chicago",30,2,252,254
31471,23,50,477.69,0,0,"iPhone","Chicago",42,4,325,324
31472,47,37,823.85,0,0,"iPhone","Chicago",44,4,533,533
31473,25,60,839.69,0,0,"iPhone","Indianapolis",34,2,415,413
31474,22,46,1046.18,0,0,"iPhone","Milwaukee",49,8,323,322
31475,12,57,648.94,0,0,"iPhone","Chicago",33,5,215,213
31476,14,28,672.43,0,0,"iPhone","Indianapolis",32,2,251,253
31477,15,37,561.77,0,0,"Android","Milwaukee",47,2,234,234
31478,51,91,2556.26,1,23.95,"iPhone","Chicago",31,6,511,511
31479,44,28,715.43,0,0,"iPhone","Chicago",43,4,542,553
31480,39,17,185.8,0,0,"iPhone","Minneapolis",43,8,455,455
31481,7,43,1064.81,0,0,"Android","Minneapolis",32,4,131,132
31482,15,55,799.42,0,0,"iPhone","Minneapolis",25,7,224,223
31483,38,30,323.89,0,0,"Android","Chicago",41,1,445,445
31484,147,38,910.37,0,0,"Android","Milwaukee",35,2,532,532
31485,44,34,788.72,0,0,"Android","Chicago",38,1,542,543
31486,40,39,339.84,0,0,"iPhone","Milwaukee",43,8,535,535
31487,10,19,362.77,0,0,"iPhone","Milwaukee",43,3,154,155
31488,26,31,603.96,0,0,"iPhone","Chicago",44,6,443,444
31489,23,31,520.82,0,0,"Android","Chicago",29,3,344,344
31490,31,24,623.76,0,0,"iPhone","Chicago",33,7,451,454
31491,42,50,1433.45,0,0,"Android","Chicago",27,1,521,521
31492,7,29,577.27,0,0,"iPhone","Indianapolis",24,1,152,144
31493,47,56,781.23,0,0,"Android","Chicago",37,4,515,523
31494,4,52,1213.95,0,0,"iPhone","Indianapolis",31,5,122,121
31495,15,41,591.9,0,0,"iPhone","Chicago",39,5,234,234
31496,14,47,443.23,0,0,"iPhone","Chicago",27,4,225,225
31497,87,19,233.65,0,0,"iPhone","Chicago",40,5,555,555
31498,14,44,928.3,0,0,"Android","Minneapolis",45,5,232,232
31499,26,36,349.73,0,0,"Android","Milwaukee",41,7,435,445
31500,8,31,407.17,0,0,"Android","Chicago",30,2,145,145
31501,21,47,401.76,0,0,"Android","Minneapolis",38,3,325,325
31502,29,29,808.35,0,0,"Android","Chicago",38,1,442,443
31503,15,47,1031.23,0,0,"Android","Milwaukee",42,4,223,222
31504,12,40,428.93,0,0,"Android","Milwaukee",40,2,235,235
31505,12,24,587.13,0,0,"iPhone","Chicago",48,2,252,254
31506,18,57,1482.77,1,21.21,"iPhone","Chicago",53,4,313,311
31507,19,23,313.58,0,0,"iPhone","Indianapolis",51,3,354,355
31508,30,82,1858.82,1,15.27,"iPhone","Chicago",53,5,411,411
31509,42,43,897.9,0,0,"iPhone","Milwaukee",35,5,532,532
31510,14,38,953.23,0,0,"iPhone","Milwaukee",35,5,232,232
31511,43,38,385.16,0,0,"iPhone","Milwaukee",41,3,535,535
31512,7,102,2363.26,1,17.89,"iPhone","Chicago",43,3,111,111
31513,37,33,900.14,0,0,"Android","Chicago",36,5,441,442
31514,25,34,857.01,0,0,"iPhone","Minneapolis",46,1,441,442
31515,132,31,912.85,0,0,"iPhone","Indianapolis",52,7,541,542
31516,15,32,603.83,0,0,"Android","Chicago",38,8,243,244
31517,33,31,386.44,0,0,"iPhone","Indianapolis",20,5,445,445
31518,29,56,1221.07,0,0,"iPhone","Chicago",36,2,413,421
31519,10,47,1287.65,0,0,"Android","Milwaukee",36,3,122,121
31520,29,31,800.77,0,0,"iPhone","Indianapolis",44,7,442,443
31521,12,41,649.66,0,0,"iPhone","Minneapolis",31,4,234,233
31522,85,50,1326.37,0,0,"iPhone","Milwaukee",41,6,521,521
31523,8,24,648.21,0,0,"Android","Minneapolis",24,7,151,153
31524,45,29,670.6,0,0,"Android","Minneapolis",28,1,543,543
31525,15,35,525.88,0,0,"iPhone","Minneapolis",43,8,244,244
31526,30,33,826.9,0,0,"Android","Chicago",45,3,441,443
31527,13,76,1391.41,0,0,"iPhone","Minneapolis",34,4,213,211
31528,28,25,319.44,0,0,"iPhone","Chicago",50,4,454,455
31529,10,57,1282.41,0,0,"Android","Chicago",58,5,122,111
31530,84,23,289.92,0,0,"Android","Chicago",38,1,554,555
31531,18,23,641.32,0,0,"Android","Milwaukee",24,6,351,353
31532,11,51,801.23,0,0,"iPhone","Minneapolis",20,5,224,223
31533,20,83,816.62,1,40.79,"iPhone","Chicago",26,3,315,313
31534,17,43,1094.83,0,0,"iPhone","Minneapolis",50,2,331,332
31535,20,20,211.7,0,0,"iPhone","Indianapolis",19,9,355,355
31536,39,58,1268.71,0,0,"Android","Indianapolis",45,5,413,411
31537,23,82,1919.29,0,0,"iPhone","Milwaukee",27,3,311,311
31538,20,21,314.56,0,0,"Android","Milwaukee",34,4,354,355
31539,105,38,484.29,0,0,"Android","Indianapolis",33,2,534,534
31540,7,65,1736.73,1,33.48,"iPhone","Indianapolis",49,5,112,111
31541,35,64,1635.86,1,13.87,"Android","Chicago",47,3,412,411
31542,20,22,623.92,0,0,"iPhone","Chicago",34,7,351,354
31543,9,61,1426.52,0,0,"iPhone","Indianapolis",35,3,113,111
31544,7,56,1290.98,0,0,"Android","Minneapolis",48,1,122,121
31545,18,48,1031.52,0,0,"iPhone","Indianapolis",39,5,323,322
31546,32,35,575.82,0,0,"Android","Minneapolis",24,2,443,444
31547,21,48,1270.34,0,0,"iPhone","Milwaukee",45,3,322,321
31548,21,35,339.09,0,0,"iPhone","Chicago",43,5,345,345
31549,15,61,594.19,0,0,"iPhone","Indianapolis",37,1,215,214
31550,14,53,1489.64,0,0,"Android","Indianapolis",27,4,221,221
31551,13,33,950.86,0,0,"Android","Milwaukee",32,2,241,242
31552,27,26,510.12,0,0,"iPhone","Chicago",23,4,452,454
31553,16,21,466.39,0,0,"iPhone","Chicago",56,1,253,254
31554,8,68,1901.88,1,21.21,"iPhone","Milwaukee",29,3,111,111
31555,19,32,808.57,0,0,"iPhone","Chicago",35,11,342,343
31556,17,56,765.64,0,0,"iPhone","Minneapolis",35,6,324,323
31557,18,66,1206.8,0,0,"Android","Milwaukee",36,3,313,311
31558,48,62,1293.38,0,0,"Android","Milwaukee",45,3,513,511
31559,23,38,781.86,0,0,"iPhone","Milwaukee",24,2,333,333
31560,32,48,711.35,0,0,"iPhone","Indianapolis",34,5,424,423
31561,9,44,915.47,0,0,"iPhone","Milwaukee",28,4,132,132
31562,31,94,2241.73,1,9.54,"iPhone","Chicago",36,2,411,411
31563,98,32,423.61,0,0,"iPhone","Indianapolis",39,3,544,545
31564,15,39,973.4,0,0,"iPhone","Milwaukee",42,2,232,232
31565,16,87,1723.43,0,0,"Android","Minneapolis",23,4,212,211
31566,7,49,1332.39,0,0,"iPhone","Milwaukee",37,2,121,121
31567,49,14,419.41,0,0,"iPhone","Chicago",29,5,553,555
31568,25,31,472.64,0,0,"iPhone","Minneapolis",34,3,444,444
31569,17,40,807.58,0,0,"Android","Indianapolis",45,4,333,333
31570,42,18,350.81,0,0,"Android","Indianapolis",40,4,554,555
31571,107,21,320.61,0,0,"Android","Milwaukee",33,4,554,555
31572,326,33,810.47,0,0,"iPhone","Indianapolis",44,4,542,543
31573,104,60,1524.7,0,0,"Android","Chicago",38,2,512,511
31574,8,57,1165.4,0,0,"iPhone","Minneapolis",27,2,122,111
31575,26,21,365.99,0,0,"iPhone","Minneapolis",56,3,454,455
31576,24,27,496.1,0,0,"Android","Chicago",46,3,352,354
31577,17,47,613.24,0,0,"Android","Milwaukee",37,7,325,324
31578,9,55,1079.52,0,0,"iPhone","Minneapolis",31,4,123,122
31579,20,36,994.79,0,0,"iPhone","Minneapolis",36,4,341,342
31580,28,39,576.4,0,0,"Android","Minneapolis",52,4,434,434
31581,14,61,1414.3,0,0,"iPhone","Indianapolis",34,3,213,211
31582,32,24,603.17,0,0,"iPhone","Indianapolis",32,2,452,454
31583,4,46,741.26,0,0,"Android","Minneapolis",30,3,124,123
31584,26,71,1126.15,0,0,"iPhone","Chicago",20,4,414,412
31585,6,33,730.35,0,0,"Android","Minneapolis",26,4,142,143
31586,41,52,1518.91,0,0,"iPhone","Minneapolis",30,3,521,521
31587,9,46,823.52,0,0,"iPhone","Milwaukee",32,1,124,123
31588,25,53,513.69,0,0,"iPhone","Chicago",36,2,425,424
31589,56,26,655.5,0,0,"Android","Indianapolis",32,9,551,553
31590,20,37,607.99,0,0,"Android","Minneapolis",48,2,334,334
31591,18,46,1299.62,0,0,"iPhone","Milwaukee",34,6,321,321
31592,25,27,353.84,0,0,"Android","Indianapolis",34,6,454,455
31593,15,54,1281.48,0,0,"iPhone","Chicago",39,4,222,221
31594,13,26,284.31,0,0,"iPhone","Chicago",28,6,255,255
31595,13,51,1470.19,0,0,"iPhone","Chicago",37,2,221,221
31596,18,34,922.43,0,0,"iPhone","Indianapolis",33,2,341,342
31597,24,46,1175.58,0,0,"iPhone","Chicago",34,5,322,321
31598,16,49,920.19,0,0,"Android","Chicago",26,2,223,222
31599,52,33,870.66,0,0,"Android","Indianapolis",31,3,541,542
31600,10,41,861.82,0,0,"iPhone","Minneapolis",36,2,133,132
31601,22,27,286.14,0,0,"iPhone","Indianapolis",35,5,355,355
31602,36,88,756.42,1,20.49,"iPhone","Minneapolis",36,11,415,413
31603,25,56,598.87,0,0,"iPhone","Chicago",21,5,415,424
31604,40,50,1074.67,0,0,"iPhone","Chicago",34,3,522,522
31605,15,25,487.11,0,0,"iPhone","Chicago",30,5,253,254
31606,35,33,300.29,0,0,"iPhone","Milwaukee",28,2,445,445
31607,15,67,1552.93,1,18.05,"iPhone","Milwaukee",52,1,212,211
31608,14,25,592.28,0,0,"iPhone","Indianapolis",25,2,252,254
31609,12,23,234.39,0,0,"Android","Minneapolis",46,2,255,255
31610,3,61,1694.47,0,0,"iPhone","Chicago",30,3,112,111
31611,37,35,753.68,0,0,"Android","Indianapolis",42,4,442,443
31612,12,64,723.14,0,0,"iPhone","Minneapolis",29,4,215,213
31613,39,87,1470.27,1,19.7,"iPhone","Chicago",23,3,412,411
31614,16,55,1597.69,0,0,"iPhone","Minneapolis",29,5,221,221
31615,11,71,1354.27,1,18.58,"iPhone","Chicago",35,3,213,211
31616,40,28,372.7,0,0,"iPhone","Milwaukee",40,4,545,555
31617,24,34,347.18,0,0,"iPhone","Chicago",42,3,345,345
31618,65,38,353.45,0,0,"Android","Chicago",40,2,535,535
31619,8,46,1265.6,0,0,"iPhone","Indianapolis",31,3,122,121
31620,14,29,825.52,0,0,"iPhone","Chicago",24,2,242,243
31621,17,39,966.02,0,0,"Android","Milwaukee",22,2,332,332
31622,43,29,282.84,0,0,"Android","Minneapolis",33,1,545,545
31623,25,33,541.01,0,0,"iPhone","Minneapolis",27,2,443,444
31624,4,98,2900.98,1,40.39,"Android","Milwaukee",33,11,111,111
31625,22,21,236.99,0,0,"iPhone","Chicago",33,4,355,355
31626,48,41,380.84,0,0,"Android","Milwaukee",25,4,535,535
31627,53,26,710.3,0,0,"iPhone","Chicago",50,2,551,553
31628,134,30,473.71,0,0,"iPhone","Milwaukee",33,1,544,544
31629,4,49,1057.58,0,0,"Android","Chicago",42,2,123,122
31630,17,23,499.03,0,0,"Android","Indianapolis",36,4,352,354
31631,11,47,1154.6,0,0,"iPhone","Chicago",42,3,222,222
31632,13,26,242.55,0,0,"iPhone","Chicago",43,7,255,255
31633,18,30,844.13,0,0,"Android","Chicago",39,1,341,343
31634,10,42,616.24,0,0,"iPhone","Milwaukee",41,10,134,134
31635,19,53,1149.37,0,0,"Android","Chicago",32,2,322,322
31636,11,89,1908.52,1,24.95,"iPhone","Milwaukee",23,3,211,211
31637,12,43,759.19,0,0,"iPhone","Indianapolis",38,4,233,233
31638,16,44,1247.53,0,0,"iPhone","Chicago",25,3,231,231
31639,7,49,936.9,0,0,"Android","Milwaukee",19,10,123,122
31640,25,15,376.95,0,0,"iPhone","Milwaukee",29,5,453,455
31641,19,86,725.64,0,0,"iPhone","Milwaukee",38,3,315,313
31642,12,41,971.72,0,0,"Android","Chicago",36,5,232,232
31643,15,24,703.39,0,0,"Android","Chicago",33,3,251,253
31644,18,34,347.62,0,0,"iPhone","Milwaukee",26,8,345,345
31645,30,43,1105.76,0,0,"iPhone","Minneapolis",32,2,431,432
31646,42,63,572.69,0,0,"iPhone","Indianapolis",43,5,515,514
31647,18,31,807.42,0,0,"Android","Milwaukee",46,6,342,343
31648,47,25,479.24,0,0,"iPhone","Indianapolis",27,4,552,554
31649,11,38,776.08,1,8.02,"Android","Milwaukee",32,3,233,233
31650,23,46,698.73,0,0,"iPhone","Chicago",34,2,324,323
31651,15,48,1172.83,0,0,"iPhone","Indianapolis",36,4,222,221
31652,19,53,949.55,0,0,"Android","Chicago",53,5,323,322
31653,5,43,1213.85,0,0,"Android","Chicago",40,3,131,131
31654,11,38,1004.7,0,0,"Android","Chicago",34,5,232,232
